Survey_Date,Zone_P_CODE,Woreda_P_CODE,Site_Open_Date,Displacement_Reason,Origin_Region,Origin_Zone,Origin_Woreda,Second_Origin_Region,Second_Origin_Zone,Second_Origin_Woreda,Total_Households,Total_Individuals,First_Arrival_Date,Last_Arrival_Known,Last_Arrival_Date,Previously_Displaced,Currently_Leaving,Has_Prevention_Factors,Prevention_Accessibility,Prevention_Food,Prevention_Housing,Prevention_Security,Prevention_Livelihood,Prevention_Infrastructure,Support_Needs,Need_Livelihood,Need_Land,Need_Documentation,Need_Services,Need_Security,Need_Livestock,Displacement_Month,Has_Different_Second_Origin,Displacement_Duration,Origin_Location,Current_Location,Total_Prevention_Factors,Total_Support_Needs,Is_Winter_Migration,Region_Change,Prevention_Factor_Ratio,Support_Need_Ratio,Displacement_Season_Fall,Displacement_Season_Spring,Displacement_Season_Summer,Displacement_Season_Winter,Preferred_Solution_Reintegration,Preferred_Solution_Relocation,Preferred_Solution_Return,Region_P_CODE_ET02,Region_P_CODE_ET03,Region_P_CODE_ET04,Region_P_CODE_ET05,Household_Size_Category_Very Small,Household_Size_Category_Small,Household_Size_Category_Medium,Household_Size_Category_Large,Household_Size_Category_Very Large,year,month,household_size,fdi_pct_gdp,gdp_usd,gdp_per_capita_usd,remittances_pct_gdp,trade_pct_gdp,adult_literacy_rate,youth_literacy_rate,primary_enrollment,secondary_enrollment,regional_weight
2017-11-23,ET0304,ET030419,2005-07-17,Drought,ET03,ET0304,ET030419,Amhara,South Wollo,Mehal Sayint,51,250,2005-07-17,0.1386750490563072,2017-11-02,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,-0.8037180680557422,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,7,0.0,4491.0,ET03_ET0304_ET030419,ET03_ET0304_ET030419,2.1080126557917094,-0.8077028200332839,-0.7722600223814998,0.0,2.108012655791709,-0.8077028200332839,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,2017,11,4.901960784313726,5.1549255493100015,11679800110.0,572.9375256320001,13.220688589200002,84.17203389220002,48.06000000000001,63.19000000000001,18.866513637700002,2.9314908029900004,0.8900000000000001
2017-11-24,ET0304,ET030419,2005-07-17,Drought,ET03,ET0304,ET030419,Amhara,South Wollo,Mehal Sayint,153,452,2005-07-17,0.1386750490563072,2017-11-02,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,-2.651471861118468,7,0.0,4491.0,ET03_ET0304_ET030419,ET03_ET0304_ET030419,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,2017,11,2.954248366013072,5.1549255493100015,11679800110.0,572.9375256320001,13.220688589200002,84.17203389220002,48.06000000000001,63.19000000000001,18.866513637700002,2.9314908029900004,0.8900000000000001
2017-11-29,ET0402,ET040211,2009-12-19,Drought,ET04,ET0409,ET040907,Oromia,East Harerge,Malka Balo,1318,8037,2009-12-19,0.1386750490563072,2016-07-25,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,12,0.0,2410.0,ET04_ET0409_ET040907,ET04_ET0402_ET040211,3.1405881711055783,0.2519073151588957,1.2949006435891817,0.0,3.1405881711055765,0.2519073151588955,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2017,11,6.097875569044006,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-29,ET0402,ET040211,2009-12-29,Drought,ET04,ET0409,ET040913,Oromia,East Harerge,Kersa,1533,7609,2009-12-29,0.1386750490563072,2016-10-19,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources id documentation access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,3.0318818730794392,0.3771490147280578,12,0.0,2486.0,ET04_ET0409_ET040913,ET04_ET0402_ET040211,3.1405881711055783,2.3711275855432548,1.2949006435891817,0.0,3.1405881711055765,2.3711275855432548,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,2017,11,4.963470319634703,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-28,ET0402,ET040211,2010-12-04,Drought,ET04,ET0409,ET040913,Oromia,East Harerge,Deder,1468,7716,2010-12-04,0.1386750490563072,2016-11-28,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources id documentation access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,3.0318818730794392,0.3771490147280578,12,0.0,2186.0,ET04_ET0409_ET040913,ET04_ET0402_ET040211,3.1405881711055783,2.3711275855432548,1.2949006435891817,0.0,3.1405881711055765,2.3711275855432548,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,2017,11,5.256130790190736,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-12-01,ET0402,ET040210,2009-10-12,Drought,ET04,ET0409,ET040907,Oromia,East Harerge,Bedeno,943,6418,2009-10-12,0.1386750490563072,2016-04-22,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,10,0.0,2384.0,ET04_ET0409_ET040907,ET04_ET0402_ET040210,3.1405881711055783,0.2519073151588957,-0.7722600223814998,0.0,3.1405881711055765,0.2519073151588955,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,2017,12,6.805938494167551,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-12-01,ET0402,ET040210,2009-12-30,Drought,ET04,ET0409,ET040901,Oromia,East Harerge,Malka Balo,911,4150,2009-12-30,0.1386750490563072,2016-07-07,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,12,0.0,2381.0,ET04_ET0409_ET040901,ET04_ET0402_ET040210,3.1405881711055783,0.2519073151588957,1.2949006435891817,0.0,3.1405881711055765,0.2519073151588955,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2017,12,4.55543358946213,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-09-30,ET0418,ET041807,2014-08-05,Drought,ET04,ET0409,ET040901,Oromia,East Harerge,Girawa,715,3575,2014-08-05,0.1386750490563072,2014-12-05,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,8,0.0,122.0,ET04_ET0409_ET040901,ET04_ET0418_ET041807,3.1405881711055783,0.2519073151588957,-0.7722600223814998,0.0,3.1405881711055765,0.2519073151588955,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,2017,9,5.0,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-29,ET0418,ET041807,2014-08-05,Drought,ET04,ET0410,ET041010,Oromia,East Harerge,Goro Gutu,996,7057,2014-08-05,0.1386750490563072,2014-05-22,6.071008388821651,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,8,0.0,0.0,ET04_ET0410_ET041010,ET04_ET0418_ET041807,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,2017,11,7.085341365461847,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-28,ET0418,ET041807,2014-05-20,Drought,ET04,ET0410,ET041010,Oromia,West Harerge,Goba Koricha,736,5210,2014-05-20,0.1386750490563072,2014-05-22,6.071008388821651,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,3.0318818730794392,0.3771490147280578,5,0.0,2.0,ET04_ET0410_ET041010,ET04_ET0418_ET041807,-0.9897138901498964,2.3711275855432548,-0.7722600223814998,0.0,-0.9897138901498972,2.3711275855432548,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2017,11,7.078804347826087,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-15,ET0404,ET040417,2006-01-05,Drought,ET04,ET0409,ET040913,Oromia,East Harerge,Goro Gutu,104,571,2006-01-05,0.1386750490563072,2006-07-05,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,3.5982451863446765,livelihood land resources access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,3.0318818730794392,0.3771490147280578,1,0.0,181.0,ET04_ET0409_ET040913,ET04_ET0404_ET040417,1.075437140477841,1.3115174503510751,1.2949006435891817,0.0,1.0754371404778398,1.3115174503510756,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2017,11,5.490384615384615,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-15,ET0404,ET040417,2006-03-05,Drought,ET04,ET0409,ET040913,Oromia,West Harerge,Tulo,103,283,2006-03-05,0.1386750490563072,2006-09-05,-0.1647172818672541,-0.2271283812897489,accessibility lack of food lack of security safety no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,2.85270591447537,0.3008903112828133,-0.277913246099792,livelihood land resources access services safety and security,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,3.0318818730794392,-2.651471861118468,3,0.0,184.0,ET04_ET0409_ET040913,ET04_ET0404_ET040417,1.075437140477841,0.2519073151588957,-0.7722600223814998,0.0,1.0754371404778398,0.2519073151588955,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2017,11,2.7475728155339807,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-16,ET0404,ET040417,2006-03-05,Drought,ET04,ET0410,ET041013,Oromia,West Harerge,Daro Lebu,183,862,2006-03-05,0.1386750490563072,2006-07-05,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,3.5982451863446765,livelihood land resources access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,3.0318818730794392,0.3771490147280578,3,0.0,122.0,ET04_ET0410_ET041013,ET04_ET0404_ET040417,1.075437140477841,1.3115174503510751,-0.7722600223814998,0.0,1.0754371404778398,1.3115174503510756,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2017,11,4.7103825136612025,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-16,ET0404,ET040417,2006-01-05,Drought,ET04,ET0410,ET041013,Oromia,West Harerge,Daro Lebu,298,786,2006-01-05,0.1386750490563072,2006-04-05,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,3.0318818730794392,0.3771490147280578,1,0.0,90.0,ET04_ET0410_ET041013,ET04_ET0404_ET040417,0.0428616251639721,1.3115174503510751,1.2949006435891817,0.0,0.0428616251639715,1.3115174503510756,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2017,11,2.6375838926174495,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-14,ET0404,ET040417,2006-02-05,Drought,ET04,ET0410,ET041009,Oromia,West Harerge,Tulo,209,1029,2006-02-05,0.1386750490563072,2006-06-05,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,3.5982451863446765,livelihood land resources access services safety and security,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,3.0318818730794392,-2.651471861118468,2,0.0,120.0,ET04_ET0410_ET041009,ET04_ET0404_ET040417,2.1080126557917094,0.2519073151588957,1.2949006435891817,0.0,2.108012655791709,0.2519073151588955,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,2017,11,4.923444976076555,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-14,ET0404,ET040417,2006-01-05,Drought,ET04,ET0409,ET040903,Oromia,East Harerge,Meta,270,1612,2006-01-05,0.1386750490563072,2006-06-05,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,3.5982451863446765,livelihood land resources access services safety and security,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,3.0318818730794392,-2.651471861118468,1,0.0,151.0,ET04_ET0409_ET040903,ET04_ET0404_ET040417,2.1080126557917094,0.2519073151588957,1.2949006435891817,0.0,2.108012655791709,0.2519073151588955,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2017,11,5.970370370370371,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-14,ET0422,ET042204,2016-03-11,Drought,ET04,ET0412,ET0710,Oromia,Borena,Arero,375,4631,2016-03-11,0.1386750490563072,2017-09-25,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,3,0.0,563.0,ET04_ET0412_ET0710,ET04_ET0422_ET042204,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2017,11,12.349333333333334,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-11-13,ET0422,ET042204,2016-05-11,Drought,ET04,ET0412,ET041208,Oromia,Borena,Gamole,475,5011,2016-05-11,0.1386750490563072,2017-10-16,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation access services livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,523.0,ET04_ET0412_ET041208,ET04_ET0422_ET042204,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2017,11,10.549473684210525,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
2017-09-22,ET0422,ET042204,2016-10-23,Drought,ET04,ET0412,ET0710,Oromia,Borena,Arero,450,3690,2016-10-23,0.1386750490563072,2017-09-20,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,10,0.0,332.0,ET04_ET0412_ET0710,ET04_ET0422_ET042204,-0.9897138901498964,1.3115174503510751,-0.7722600223814998,0.0,-0.9897138901498972,1.3115174503510756,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2017,9,8.2,5.386607596470001,11679800110.0,598.687526784,13.814876840400002,87.95504665140002,50.220000000000006,66.03000000000002,19.714446834900002,3.0632431986300004,0.9300000000000002
