Survey_Date,Zone_P_CODE,Woreda_P_CODE,Site_Open_Date,Displacement_Reason,Origin_Region,Origin_Zone,Origin_Woreda,Second_Origin_Region,Second_Origin_Zone,Second_Origin_Woreda,Total_Households,Total_Individuals,First_Arrival_Date,Last_Arrival_Known,Last_Arrival_Date,Previously_Displaced,Currently_Leaving,Has_Prevention_Factors,Prevention_Accessibility,Prevention_Food,Prevention_Housing,Prevention_Security,Prevention_Livelihood,Prevention_Infrastructure,Support_Needs,Need_Livelihood,Need_Land,Need_Documentation,Need_Services,Need_Security,Need_Livestock,Displacement_Month,Has_Different_Second_Origin,Displacement_Duration,Origin_Location,Current_Location,Total_Prevention_Factors,Total_Support_Needs,Is_Winter_Migration,Region_Change,Prevention_Factor_Ratio,Support_Need_Ratio,Displacement_Season_Fall,Displacement_Season_Spring,Displacement_Season_Summer,Displacement_Season_Winter,Preferred_Solution_Reintegration,Preferred_Solution_Relocation,Preferred_Solution_Return,Region_P_CODE_ET02,Region_P_CODE_ET03,Region_P_CODE_ET04,Region_P_CODE_ET05,Household_Size_Category_Very Small,Household_Size_Category_Small,Household_Size_Category_Medium,Household_Size_Category_Large,Household_Size_Category_Very Large,year,month,household_size,fdi_pct_gdp,gdp_usd,gdp_per_capita_usd,remittances_pct_gdp,trade_pct_gdp,adult_literacy_rate,youth_literacy_rate,primary_enrollment,secondary_enrollment,regional_weight,avg_household_size,displacement_days,is_seasonal_migration,migration_distance_category,gdp_per_household,gdp_per_individual,trade_impact,economic_vulnerability,remittance_impact,education_access_index,literacy_impact,education_vulnerability,Prevention_Accessibility_binary,Prevention_Food_binary,Prevention_Housing_binary,Prevention_Security_binary,Prevention_Livelihood_binary,Prevention_Infrastructure_binary,total_prevention_categories,support_needs_severity,protection_vulnerability,site_operation_days,days_since_last_arrival,household_arrival_rate,survey_month,is_dry_season,same_zone,same_woreda,has_secondary_movement,idp_density,relative_household_size,basic_needs_score,livelihood_vulnerability,documentation_service_gap,compound_vulnerability,prevention_diversity,support_network_strength,settlement_potential,overall_vulnerability,long_term_displacement_risk
2017-11-12,ET0501,ET050107,2015-01-09,Drought,ET05,ET0501,ET050107,Somali,Siti,Miesso,74,437,2015-01-09,0.1386750490563072,2016-04-28,-0.1647172818672541,-0.2271283812897489,House damaged/destroyed   ,-0.8037180680557422,-4.402796314232057,0.9665953493282832,-0.3505443708465497,-3.323470256441984,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,475.0,ET05_ET0501_ET050107,ET05_ET0501_ET050107,-2.022289405463765,0.2519073151588957,1.2949006435891817,0.0,-2.022289405463765,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.905405405405405,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.905405405405405,1038,1,,157835136.6216216,26727231.372997712,32.650237371465394,0.03138005660063259,5.128290249044399,9.674395229295,24.51133,1.0,1,1,1,1,1,1,6,6,0.8333333333333333,1038,563,0.07129094412331406,11,0,1,1,1,64615,0.8699311938950995,1.0,1.0,1.0,1.0,1.0,0.0,-0.20668682163912944,0.562552022640253,0.07668141818786377
2017-11-06,ET0507,ET050704,2017-03-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,380,2280,2017-03-01,0.1386750490563072,2017-06-24,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation access services livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,3,0.0,115.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.0,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.0,250,1,,30736316.07894737,5122719.346491228,170.34906454677596,0.1847844181787914,26.756296951535994,9.674395229295,127.88520000000001,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,250,135,1.52,11,0,1,1,1,94083,1.0021848618616709,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5239137672715165,0.017200058019419453
2017-11-10,ET0507,ET050704,2017-05-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,305,1831,2017-05-01,0.1386750490563072,2017-07-23,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,83.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.00327868852459,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.00327868852459,193,1,,38294426.59016393,6378918.683779355,136.8022531513802,0.1474113534210088,21.487184086957196,9.674395229295,102.70079000000001,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,193,110,1.5803108808290156,11,0,1,1,1,94083,1.0027325038626882,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5089645413684034,0.012899560930282581
2017-12-09,ET0507,ET050704,2017-04-01,Drought,ET05,ET0507,ET050704,Somali,Fafan,Tog-Wajale,648,3853,2017-04-01,0.1386750490563072,2017-07-15,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,4,0.0,105.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,12,5.945987654320987,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.945987654320987,252,1,,18024382.88580247,3031352.221645471,287.87497618365256,0.31571499916763773,45.215794804503595,9.674395229295,216.11477000000002,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,252,147,2.5714285714285716,12,1,1,1,1,94083,0.9931631359961465,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5762859996670551,0.01907079079659854
2017-11-06,ET0507,ET050704,2017-01-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Lahel Yu'Ub,1360,7160,2017-01-01,0.1386750490563072,2017-05-19,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,138.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,5.264705882352941,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.264705882352941,309,1,,8588088.31617647,1631256.9986033519,534.9558342784719,0.5909771932745129,84.02416060219198,9.674395229295,401.6044,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,309,171,4.401294498381877,11,0,1,1,1,94083,0.8793680895747014,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.6863908773098051,0.027852236518546257
2017-11-09,ET0507,ET050704,2017-02-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,678,4511,2017-02-01,0.1386750490563072,2017-07-13,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,2,0.0,162.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.653392330383481,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.653392330383481,281,1,,17226843.820058998,2589182.0239414764,337.0371184958362,0.3704844348260362,52.93756822297319,9.674395229295,253.02199000000002,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,281,119,2.412811387900356,11,0,1,1,1,94083,1.1113215122561448,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5981937739304144,0.022073860863354753
2017-11-10,ET0507,ET050704,2017-03-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,250,1590,2017-03-01,0.1386750490563072,2017-08-05,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,3,0.0,157.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.36,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.36,254,1,,46719200.44,7345786.232704403,118.796058170778,0.1273514233394373,18.658996558307997,9.674395229295,89.18310000000001,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,254,97,0.984251968503937,11,0,1,1,1,94083,1.062315953573371,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5009405693357749,0.01670898287738501
2017-11-08,ET0507,ET050704,2017-06-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,387,2420,2017-06-01,0.1386750490563072,2017-07-15,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,6,0.0,44.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.253229974160207,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.253229974160207,160,1,,30180362.04134367,4826363.681818182,180.809094825964,0.19643748959547191,28.399227466103994,9.674395229295,135.73780000000002,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,160,116,2.41875,11,0,1,1,1,94083,1.044482069640501,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5285749958381887,0.011105974961800418
2017-11-19,ET0507,ET050708,2017-02-01,Drought,ET05,ET0507,ET070704,Somali,Doolo,Gal Hamer,299,1749,2017-02-01,0.1386750490563072,2017-10-07,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,2,0.0,248.0,ET05_ET0507_ET070704,ET05_ET0507_ET050708,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.849498327759197,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.849498327759197,291,1,,39062876.622073576,6677987.48427673,130.67566398785578,0.1405859830198102,20.524896214138796,9.674395229295,98.10141,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,291,43,1.0274914089347078,11,0,1,0,1,94083,0.9770464455942376,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.456234393207924,0.01743456446795875
2017-11-20,ET0507,ET050708,2017-12-01,Drought,ET05,ET0507,ET070704,Somali,Doolo,Gal Hamer,495,2946,2017-12-01,0.1386750490563072,2017-06-14,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,12,0.0,0.0,ET05_ET0507_ET070704,ET05_ET0507_ET050708,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,5.951515151515151,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.951515151515151,-11,1,,23595555.777777776,3964630.0441276305,220.10892287491316,0.24021974363242876,34.5719521136952,9.674395229295,165.24114,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,-11,159,-45.0,11,0,1,0,1,94083,0.9940863983314754,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.4960878974529715,-0.0007166075997350869
2017-11-26,ET0507,ET050703,2017-11-02,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,589,3239,2017-11-02,0.1386750490563072,2017-07-13,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,-3.323470256441984,-0.277913246099792,livelihood land resources id documentation access services,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,-2.651471861118468,11,0.0,0.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,5.499151103565365,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.499151103565365,24,1,,19829881.341256365,3605989.536894103,242.00027195921376,0.26460795738305304,38.0103709763268,9.674395229295,181.67551,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,24,136,24.541666666666668,11,0,1,1,1,94083,0.918527664847185,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5558431829532211,0.0017518366895439665
2017-11-28,ET0507,ET050703,2017-01-01,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,145,782,2017-01-01,0.1386750490563072,2017-12-05,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,338.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.393103448275862,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.393103448275862,331,1,,80550345.5862069,14935805.767263427,58.42674055946439,0.06009655402030962,9.176940445658397,9.674395229295,43.86238,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,331,-7,0.4380664652567976,11,0,1,1,1,94083,0.9008144390526741,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.42403862160812383,0.018431619665435193
2017-11-27,ET0507,ET050703,2017-01-01,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,260,1508,2017-01-01,0.1386750490563072,2017-10-06,-0.1647172818672541,4.402796314232056,No,-0.8037180680557422,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,278.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.8,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.8,330,1,,44922308.115384616,7745225.537135279,112.66946900725358,0.12052605293823869,17.696708685489597,9.674395229295,84.58372,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,330,52,0.7878787878787878,11,0,1,1,1,94083,0.9687786997996151,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.4482104211752954,0.019423432565705515
2017-11-25,ET0507,ET050703,2017-02-01,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,65,340,2017-02-01,0.1386750490563072,2017-07-16,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,2,0.0,165.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.230769230769231,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.230769230769231,297,1,,179689232.46153846,34352353.26470588,25.402930678028,0.02330614283336107,3.9899741068079995,9.674395229295,19.070600000000002,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,297,132,0.21885521885521886,11,0,1,1,1,94083,0.8736996231614566,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4593224571333444,0.017914480599947904
2017-11-28,ET0507,ET050703,2017-01-01,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,370,2091,2017-01-01,0.1386750490563072,2017-10-05,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,-2.651471861118468,1,0.0,277.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.651351351351352,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.651351351351352,331,1,,31567027.324324325,5585748.49832616,156.22802366987216,0.16905277176627265,24.538340756869193,9.674395229295,117.28419,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,331,54,1.1178247734138973,11,0,1,1,1,94083,0.9439497955643035,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.517621108706509,0.02249935482361845
2017-11-28,ET0507,ET050703,2017-01-01,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,280,1414,2017-01-01,0.1386750490563072,2017-07-11,-0.1647172818672541,4.402796314232056,No,-0.8037180680557422,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,191.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.05,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.05,331,1,,41713571.821428575,8260113.231966054,105.64630581979878,0.11270184784418176,16.5935981971368,9.674395229295,79.31126,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,331,140,0.8459214501510574,11,0,1,1,1,94083,0.8435055920669062,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.44508073913767265,0.019346254058380783
